,embedding,label
136,"[0.16847234960000002, -0.1387728155, 0.3202895522, 0.3351512849, 0.0098246299, 0.0141013283, 0.2832434177, -0.2534378767, 0.12217527630000001, 0.44391658900000003, 0.07499334960000001, -0.253916502, 0.1576696634, -0.180097118, 0.2877755761, 0.3094582558, 0.0128501197, 0.1621240377, 0.14532968400000001, -0.0509705618, 0.1150484979, -0.1994097531, -0.23046346010000002, -0.3029808402, -0.0721675009, -0.2816385627, 0.0535378829, -0.21098907290000002, 0.2278228253, -0.028392043000000002, -0.0748505518, 0.2635305524, 0.34926012160000003, 0.08537514510000001, -0.0330907181, -0.1981558353, -0.3772586882, -0.1194491163, -0.0295453221, 0.0510239974, -0.1335821897, -0.2128719538, 0.41530853510000004, -0.036154735800000004, -0.277189523, -0.0121789966, 0.10700728, -0.2944610715, 0.1170269325, 0.0649836734, -0.22349143030000002, 0.0698939413, 0.35974004860000003, -0.1316837072, 0.492197156, -0.20795239510000002, 0.0366529003, 0.0223783106, 0.047102086200000004, -0.18985009190000002, -0.1563041359, 0.0017142296, -0.198033452, 0.026658728700000002, 0.2087253034, -0.18352831900000002, 0.2471919954, -0.104788661, 0.169840917, -0.056881994000000005, -0.20744942130000002, -0.19188028570000001, -0.032229438400000004, -0.0524397604, 0.0384193882, -0.1076610908, 0.019788552100000002, 0.1313035041, -0.0709744692, 0.1340938807, 0.0103044547, 0.0315443687, -0.2942928076, 0.3136652112, -0.1303007156, -0.3187806904, 0.1033535153, -0.06589680910000001, 0.0249022767, -0.1698687226, 0.1137103215, -0.1985818446, 0.0505479574, -0.1565455794, 0.1803309321, 0.0407775082, 0.19911068680000002, 0.032857898600000005, 0.3787249029, -0.1085471809, -0.1426748037, 0.0073117828000000004, 0.049836501500000005, 0.3988157809, 0.522264123, 0.059070993200000005, 0.2242648602, 0.4227486253, 0.202130571, -0.0350789912, -0.0328243412, 0.5087557435, 0.2801660895, 0.34134808180000004, 0.1295293868, -0.1282095164, -0.1710897684, 0.1280974597, 0.021537579600000002, -0.0346333608, 0.0551559031, 0.1254417598, 0.046690162300000004, -0.3434609771, 0.0368156396, -0.2655939758, 0.1508405954, -0.07576081900000001]",0
137,"[0.31491503120000003, 0.1106471941, 0.5371788144, 0.11321135610000001, -0.2799162269, -0.1117082462, 0.24002541600000002, -0.3848783374, -0.13866509500000002, 0.3857423961, 0.0671205968, -0.24864344300000002, 0.0269734412, -0.41265788670000003, 0.2022398263, 0.3155868948, 0.1259793341, 0.11847577990000001, 0.07929158210000001, -0.38380724190000004, 0.19112131000000002, -0.2166007459, -0.1677366942, -0.2620625794, 0.0983084142, -0.2793174982, 0.1318318397, -0.2117567658, 0.22221452, -0.0412796997, -0.16178655620000001, 0.37295797470000003, 0.0639976412, -0.0096497471, -0.0304734893, 0.12290229650000001, -0.4226087928, -0.1758911461, 0.0484102592, 0.2250663936, -0.062089424600000005, -0.11502150450000001, 0.21443341670000002, -0.123687841, -0.1347348243, -0.057297371300000004, -0.27379143240000003, -0.4272934794, -0.0188387409, 0.0544434935, -0.10466007890000001, 0.022224202800000002, 0.24626623090000002, 0.0354052335, 0.6100545526000001, -0.2306353003, -0.1415959597, -0.2028256655, 0.1609722227, -0.1422837228, -0.36880248790000003, 0.1660351306, -0.3488212824, 0.2462460101, 0.2632001042, -0.0958045721, -0.013241326400000001, -0.010417403700000001, 0.2725946307, -0.2336869538, -0.08517102900000001, -0.0435686782, 0.0027616620000000002, -0.1540042311, -0.12130825220000001, 0.0746832788, 0.0128175588, -0.0456577912, -0.1616436094, -0.021130159500000002, -0.1581526995, 0.014324090400000001, -0.39215198160000003, -0.0334514827, 0.0437374674, -0.059602499, 0.072887592, 0.0906704441, -0.1635324359, 0.0390350968, 0.027616199100000002, -0.3219226599, 0.0191791337, -0.2611406446, -0.0246127043, -0.0592747889, 0.2368169129, 0.0853553712, 0.2697267532, -0.1242488176, -0.1169218421, 0.1460421681, 0.2886012197, 0.47549378870000003, 0.3880037069, 0.016760021400000002, 0.2837029696, 0.0307215825, 0.2518522143, 0.0021161102, -0.21911799910000002, 0.3099652529, 0.2008636594, 0.4112835526, 0.1324939728, -0.17091707890000002, -0.0010724273, 0.1143400073, -0.06525517260000001, 0.0812380239, 0.0517656654, 0.0731141791, -0.13270078600000002, -0.1972935945, 0.11132061480000001, -0.0301633421, 0.3568972647, -0.22307258840000002]",0
138,"[-0.1476511955, 0.0110369269, 0.6116165519, 0.08193887030000001, -0.09471797200000001, -0.0908622146, 0.8711232543, -0.22534790640000002, 0.043560721000000004, 0.21647480130000002, -0.0734012499, -0.475212872, -0.0673234612, -0.6826503873, 0.3744200468, 0.47421327230000004, 0.0811881572, -0.0356609933, 0.3959507048, -0.0387488864, 0.37540569900000004, -0.5738560557, -0.1793466508, -0.0244870745, 0.1812789291, -0.2540617287, 0.1545023918, -0.0906859711, 0.1883414537, -0.1537839472, -0.0168065876, 0.4477395713, 0.2066069841, 0.0795212686, -0.0631921664, 0.17578710620000002, -0.2153750509, -0.0775973201, 0.0540286899, -0.0843890756, 0.24575376510000002, 0.0205673985, 0.7693465352000001, 0.0254688673, -0.0218898766, -0.0513561815, -0.3829961121, -0.5293130875000001, 0.012890794300000001, -0.0573797375, -0.1551190168, 0.0144765805, -0.067120783, -0.1286872476, 0.5684136152, -0.1763990223, -0.1981520951, -0.233647719, -0.09469517320000001, -0.1789778769, -0.5891160369, -0.005095366400000001, -0.3560370505, 0.0838910788, 0.6998381019000001, -0.1439985633, 0.2204541415, -0.07715330270000001, 0.32772612570000004, -0.2650768161, -0.0021371897, -0.2972664833, -0.056856811, -0.1279265285, 0.056014463300000004, -0.0516654737, 0.30550238490000003, 0.1324502826, 0.025822712100000002, 0.0794958174, -0.0545404889, -0.6055719852, -0.20584189890000001, 0.2074508071, 0.1220767945, -0.0619364902, 0.3071265817, -0.07979622480000001, -0.2526243329, -0.1407770962, 0.2930593193, -0.3477265835, 0.0123224445, -0.1481550634, 0.2583847642, -0.0321103893, -0.1927598566, -0.08960554, 0.5780879259, -0.0828717425, -0.20586593450000001, -0.0306463875, 0.027534036, 0.2518982589, 0.5362284184, -0.1015582383, 0.13106006380000002, 0.026335608200000003, 0.5102390647, -0.130480215, -0.025654301, 0.5418001413, 0.3239376545, 0.5864880085, 0.23263718190000002, -0.054198004300000005, -0.26461803910000004, -0.2372855097, -0.0500260666, 0.3195894361, -0.0893999338, -0.0764383599, 0.1584158987, -0.48048472400000003, 0.0768354237, -0.0085310787, 0.6684324741000001, 0.0224898849]",0
139,"[0.14701296390000002, -0.2108291686, 0.9433465004, 0.0211397037, 0.0482968539, -0.09808895740000001, 0.30360993740000003, -0.1175392568, -0.1713476777, 0.5150949955, -0.11613648380000001, -0.40230450030000003, 0.1113902479, -0.3534062505, -0.0051163379, 0.42788806560000003, 0.1936777383, 0.1281774044, 0.17593155800000002, -0.0330725834, -0.031937371900000004, -0.2756329179, -0.25074371700000003, -0.1957587302, 0.3031002283, -0.49612331390000003, 0.2099583596, -0.1369750202, 0.1592918634, -0.0942620188, -0.0684271306, 0.4571889341, 0.2343869656, -0.06419368090000001, 0.032133352000000004, 0.0557042211, -0.2430270314, -0.0116778547, -0.0532412045, -0.0772859305, 0.1506095827, -0.1833211929, 0.3982990682, -0.2281790376, -0.1596703231, -0.2759841979, -0.2397593409, -0.5050850511, -0.0713618547, 0.0253811218, -0.2165757716, 0.0441914611, 0.0491327383, -0.2081268877, 0.5761651397, 0.0131143825, -0.27924841640000003, -0.268314898, 0.0487219803, -0.3935099542, -0.1777286828, -0.014102878000000001, -0.2794375718, -0.0560562238, 0.4559607208, 0.0876063183, 0.0671740547, 0.1497577131, 0.10023699700000001, -0.11256852, 0.0823363513, -0.20669803020000002, 0.1194739342, -0.1525233239, -0.20223626490000002, -0.0124826161, 0.31180083750000004, -0.0359624662, -0.1745673865, -0.0365056358, -0.1521009505, -0.5027064085, -0.39186614750000004, 0.2252845913, 0.1305767894, 0.1463334113, 0.3420127034, -0.0518370271, -0.10040766, -0.22766685490000002, 0.38617697360000003, -0.3167152405, -0.2706322968, -0.1110402197, 0.1181858182, -0.1802090704, -0.0586018935, -0.2112441212, 0.5636883974, 0.0251390859, -0.1365971565, 0.0433156788, 0.34007894990000004, 0.3057130575, 0.5103256702, 0.3137711287, 0.1287955046, 0.1622666717, 0.24544560910000002, -0.1590691507, 0.0206916556, 0.5642720461, 0.3745205998, 0.8681051731, 0.1755088568, 0.16964702310000002, -0.14573155340000002, 0.145675078, -0.0247051194, 0.0446668342, -0.0255786572, 0.053286694, 0.0691782311, -0.3180896044, 0.0552178845, -0.1587664783, 0.3875090182, -0.0335173719]",1
140,"[0.280043304, -0.028148541200000002, 0.16111955050000001, 0.5429673195, 0.0690749586, 0.0785542503, 0.32859137650000003, -0.5556930304000001, -0.1288834661, 0.0965156704, -0.1140083447, -0.3202862144, 0.1216175854, -0.2651084661, 0.2456706911, 0.22346536820000001, 0.23332433400000002, -0.1467616111, -0.1120793894, -0.0481552258, -0.0732617304, -0.047755092400000004, -0.1573907584, -0.0887036771, -0.2225559652, -0.30449077490000004, 0.3908909857, -0.3903563619, 0.1168911234, 0.0625935644, -0.1991124302, 0.2603875399, 0.1743157357, 0.1327706724, -0.3395536542, -0.0373492315, -0.44823324680000004, 0.0226570666, 0.195936352, -0.0471376777, 0.0508560762, -0.1604769975, 0.0435082205, -0.21902365980000002, 0.0125473579, -0.3055508435, 0.152207315, -0.25681558250000003, -0.2216412872, -0.0825024694, -0.213331297, 0.0432618558, 0.0016294969000000001, -0.1776866615, 0.417832166, -0.2856187224, 0.0882706568, -0.20901183780000002, 0.1697997451, -0.2558300197, -0.1758236438, 0.0445083342, 0.07673726980000001, 0.18276685480000002, 0.39210602640000003, -0.0977216884, 0.1294675022, 0.12144389, 0.3605848849, 0.11180232470000001, -0.1116388962, -0.2525243759, -0.0021666773, -0.248402372, -0.0386659503, -0.06576071680000001, 0.1975514144, -0.1066643149, -0.1898935735, 0.1173667163, -0.1080377623, -0.1676940471, -0.3222218752, 0.07831203190000001, -0.0873239487, -0.20232774320000002, 0.058505177500000005, 0.0224945173, -0.2096932381, -0.037615310400000004, 0.3260115683, -0.2178876251, 0.057776086000000004, -0.1400608122, 0.0048624855, 0.1793320179, -0.1079783812, 0.0030049048, 0.0811912268, -0.0277026854, -0.1954522133, 0.0256590005, 0.0028415956, 0.2469091415, 0.4399360418, -0.1005176753, 0.25296053290000003, 0.25610703230000004, 0.0556729287, -0.012812994400000001, 0.1288663, 0.2806554139, 0.2942622304, 0.0094914846, 0.30947816370000003, 0.0639438182, 0.1124959588, 0.1737169176, -0.0998795033, -0.048873707700000005, 0.0818313509, 0.028200533200000003, 0.1006572545, -0.3088109493, -0.3180121779, -0.25323405860000003, 0.0931314304, -0.0988547429]",0
141,"[0.0775371492, 0.0643901229, 0.1404548883, 0.0804992318, -0.0219636708, 0.1411321163, 0.0589121357, -0.39642685650000004, -0.08852978800000001, -0.0287971944, -0.1743961573, -0.2806029618, 0.1929335892, -0.2016408443, 0.1180286407, 0.065682292, -0.1097674668, -0.0304938722, 0.28258693220000003, -0.031144172, 0.2445983887, -0.1336122751, -0.2126126736, -0.009575095, 0.0551795587, 0.1000176072, 0.1492837965, -0.1175810769, -0.0216333885, -0.044193089000000005, -0.18237480520000002, 0.31429392100000003, 0.2492894381, -0.1165775359, -0.21543826160000001, 0.050346903500000005, -0.18140091, -0.0218873248, -0.0266288929, 0.1864361465, 0.21398857240000002, -0.0775466263, 0.4781430364, -0.1886704713, -0.0825767666, -0.1881139725, -0.2599969804, -0.31105673310000004, 0.010577552, -0.0573033914, -0.2536094189, -0.10885220770000001, 0.2639405429, -0.0540034212, 0.2363115698, -0.08091553300000001, -0.08444427700000001, 0.0614402443, -0.0215729289, -0.0059380736000000005, -0.2318950146, 0.0707914978, -0.0264354665, 0.0957676098, 0.3218045533, -0.047449257200000004, 0.10775308310000001, 0.21639426050000002, 0.36526027320000004, -0.1714075059, 0.1040340215, -0.1351633072, -0.0261231009, -0.16421592240000002, 0.0930444971, -0.0018234681, 0.3834020495, -0.20715539160000002, 0.0467153341, 0.1809356064, -0.1908574998, -0.31372442840000003, -0.2652340829, 0.0842765868, 0.019879926000000003, -0.0316049159, -0.0510174148, -0.1438489556, -0.2337590903, -0.0528265014, 0.3344433904, -0.2613298595, -0.1364112794, 0.052476719000000005, -0.09007816020000001, 0.1244578063, -0.0227943175, -0.018880587100000002, 0.1487498134, -0.2914990783, -0.2351810038, 0.0097299516, 0.0686597079, 0.5052866936, 0.4023247659, 0.049430966400000005, -0.2967963517, 0.1381442249, 0.38951975110000003, -0.0045032231, -0.1435878873, 0.1329779774, 0.0778991207, 0.0320061743, 0.2162634581, 0.0068985336, -0.0158735514, -0.07120136170000001, -0.1446272284, 0.185785681, -0.4255974293, -0.0113631953, -0.0110331532, 0.0648276359, 0.0703932717, 0.0934792534, 0.3715271354, 0.008208040100000001]",1
142,"[-0.1553200334, -0.25932666660000003, 0.6426157355000001, 0.10264834020000001, -0.09209059180000001, -0.1085813791, 0.4432045221, -0.062343351500000005, -0.0600641593, 0.4961932898, -0.0959406421, -0.4281585813, 0.033806096800000004, -0.5787529349, -0.009902115900000001, 0.5347951651, 0.0305678099, 0.1218930334, 0.11342765390000001, -0.141336754, 0.2335800529, -0.4238274395, -0.209992379, -0.08028191330000001, 0.19840459530000001, -0.42903944850000003, -0.0424189977, 0.058560326700000005, 0.3152240217, -0.0556385145, 0.0703980625, 0.06656529750000001, 0.2771337628, 0.17028392850000001, 0.0352149121, 0.0321759582, -0.38443648820000004, 0.1003716141, -0.0064552012, 0.078815937, 0.2161928415, -0.014038736000000001, 0.475502193, 0.0045957509, -0.1928138733, -0.119459644, -0.3210577667, -0.8721190691, -0.0358836018, 0.0999512002, -0.2456193268, 0.0637956485, -0.09331471470000001, -0.0502792522, 0.8537554741000001, -0.1550230086, -0.36243295670000003, -0.1861141473, 0.08703545480000001, -0.31677505370000003, -0.6393826008, -0.09478020670000001, -0.2173006982, 0.09658995270000001, 0.5253118277000001, -0.1030977145, -0.0906755924, -0.38851493600000003, 0.2534275353, -0.19374553860000002, -0.0883406848, -0.16411162910000002, -0.0713773966, 0.0078498386, -0.0723966286, -0.21026620270000002, 0.16898541150000002, 0.0941071659, -0.0520401224, -0.1600109935, -0.14573444430000002, -0.2917179167, -0.1872110516, -0.1198540255, 0.0860803723, 0.19912414250000002, 0.24283720550000001, -0.2268523872, -0.10764507200000001, -0.2659227252, 0.0943248421, -0.1982420534, -0.0217662081, -0.2004870325, 0.252430886, 0.023347187800000002, -0.24642777440000002, -0.3554168642, 0.5164535046000001, -0.0307678394, -0.1229978129, 0.0725303218, 0.08994908630000001, 0.28486159440000003, 0.3030319214, 0.059098348, 0.0078595858, 0.33976605530000004, 0.34171456100000003, -0.23639117180000002, -0.1613568813, 0.45570871230000004, 0.41521131990000004, 0.5840198398, 0.3104673922, 0.1932550669, -0.3492106497, -0.0869232342, 0.107627973, -0.0261650756, 0.1487193406, 0.17352275550000001, 0.2721442282, -0.5692585707, 0.0497977734, -0.1375262737, 0.49193286900000005, -0.0967523903]",0
143,"[-0.004569471800000001, 0.165049836, 0.9152343273, -0.1228896528, -0.0838351101, 0.2508340776, 0.5807792544, -0.21736969050000002, -0.1760000288, 0.3077638447, -0.39521279930000003, -0.2920304537, 0.1123110205, -0.6272582412000001, 0.1961386949, 0.6429834962000001, -0.039291203000000004, -0.0446428135, 0.4854301214, -0.21850422020000002, 0.2613672316, -0.6147166491, -0.324395299, 0.10214956850000001, 0.042638622200000004, -0.3353032768, 0.2961118519, -0.1789351106, -0.2001679838, -0.1881301105, -0.0151681444, 0.1768483818, 0.4182983637, -0.1421848983, -0.08098512890000001, 0.28520479800000004, -0.4072852433, -0.22706231470000002, 0.1868457496, 0.1595573723, 0.14970818160000002, 0.0675920472, 0.6811391115000001, 0.0056720581, 0.22017906610000001, 0.054396048200000005, -0.3205889165, -0.6103818417, 0.22704046960000002, -0.060131393400000004, -0.4247414768, 0.15050835910000002, -0.17959526180000002, -0.060714311900000005, 0.8191040754000001, 0.0025358722000000003, -0.25382936, -0.21518799660000001, -0.1703431755, 0.0457449183, -0.6318919659000001, -0.0691154152, -0.3869337142, 0.11068390310000001, 0.6541367769, -0.0217434261, -0.0293381903, 0.0075675584, 0.3055211008, -0.0389439464, 0.0126899518, 0.1468245238, 0.1415543258, -0.3559753001, -0.1150312945, 0.1196743473, 0.4629580975, -0.12500175830000002, -0.19643849130000002, 0.0713561624, -0.152973786, -0.5895326734, -0.2815358341, 0.0125908079, 0.0727727562, -0.0028438289, 0.1750063598, -0.0839004517, -0.20990619060000001, -0.06872874500000001, 0.256544292, -0.19968822600000002, -0.3978396058, -0.11222855, 0.2887275219, -0.1622178853, 0.0187076591, -0.0433288105, 0.6071440578, -0.20067735020000002, -0.1435130835, 0.2020545751, 0.2550215423, 0.317561537, 0.5844425559, 0.0887567848, 0.13125976920000001, 0.1153717935, 0.4746394157, -0.27837997670000003, 0.0844706073, 0.4226815403, 0.1411810964, 0.8142821789, 0.3825257421, 0.12129133190000001, -0.3941622376, -0.044778905800000005, -0.017929535400000002, 0.2656148076, -0.0731985569, -0.041470971, 0.2790961564, -0.3650925159, 0.19189006090000002, -0.07631870360000001, 0.8686425686, -0.11266396940000001]",1
144,"[-0.19528922440000002, -0.1999938488, 0.5452230573, 0.0193839688, -0.13647487760000002, -0.2335303873, 0.5118762851, -0.1276941597, -0.1665477306, 0.49227124450000004, 0.005838495700000001, -0.3914043605, 0.1089551747, -0.5916703939, 0.1456952095, 0.49303567410000004, -0.1874181628, 0.13543197510000002, 0.1419972777, -0.1385943443, 0.2652001083, -0.3515580595, -0.1089718491, 0.2042615414, 0.1301383227, -0.0914155766, 0.3696074784, -0.0052745007, -0.0874863267, -0.1038227901, -0.2031808645, 0.2587607503, 0.1134417951, -0.21045231820000002, 0.11205894500000001, 0.0583024397, -0.0019365083, -0.3677997589, -0.0735335574, -0.1340259016, 0.08021689950000001, -0.101181671, 0.8658198118, -0.11367230860000001, 0.0119926063, -0.1766833365, -0.39882302280000004, -0.571890831, 0.2698270977, 0.0136594959, -0.25255912540000003, 0.0652966127, -0.2274493873, -0.20511135460000002, 0.7998497486, 0.14702472090000002, -0.3054417372, -0.4561395347, -0.0641524047, -0.0718315244, -0.44520655270000004, 0.11571431160000001, -0.2551306188, 0.1776308268, 0.6888517141, -0.079906933, 0.0542755648, -0.1958984584, 0.2665973604, -0.2808816433, -0.0826395303, 0.0428276584, 0.0456386022, -0.1684672385, 0.1907790154, -0.18496638540000002, 0.1301501989, 0.2407111526, -0.0685096085, -0.15060855450000002, -0.0729570687, -0.1856886744, -0.1881510615, -0.0934857875, -0.0212774109, 0.2524965107, 0.4269038439, 0.050325349000000005, -0.2618391812, -0.0591902621, 0.4058462977, -0.2700120211, -0.2844499052, -0.044929005200000004, 0.44262140990000004, 0.16239959, 0.1716254801, 0.17942319810000001, 0.5902001858, 0.1346215308, 0.0912948549, 0.0288525261, 0.18635387720000002, 0.1285523772, 0.3933275044, -0.2417601794, -0.1370556951, -0.0985792503, 0.5385532975, -0.2509182394, -0.2490094006, 0.47473213080000004, 0.2830946147, 0.884971559, 0.489913702, -0.0717603788, -0.1486414373, -0.1416990161, 0.1512502134, -0.024476259900000002, -0.1249584407, -0.0536646917, 0.0131110726, -0.4844351113, 0.2734144032, -0.1461463124, 0.5242013335, -0.0122536439]",1
145,"[-0.0127362479, -0.1083025485, 0.48719868060000004, 0.09438296410000001, 0.1345777065, 0.042274843900000005, 0.3752949834, -0.2286360413, -0.101271078, 0.19868627190000002, -0.2798124254, -0.2799654305, 0.0061759166, -0.3653863966, 0.1112779826, 0.4677159786, 0.025857063000000003, 0.1431858987, 0.3003789783, -0.2168963253, 0.0350133851, -0.1687935889, -0.3928925395, -0.013747932400000001, 0.1379193217, -0.2697251141, 0.1928227246, 0.0001966879, 0.0559885018, -0.09553825860000001, 0.0744591951, 0.2866418958, 0.246562317, -0.0879430771, -0.050948705500000004, 0.1268111765, -0.19775438310000001, 0.035002831400000003, 0.0893310905, 0.1623896062, 0.3826478124, -0.0423464552, 0.3465124667, -0.1218428165, 0.0157765765, 0.056625202300000003, -0.2398828715, -0.4390751123, 0.14417408410000002, 0.0015358515000000001, -0.1936511099, -0.0960094556, 0.1233963072, -0.0941721499, 0.3874052465, -0.16086277370000002, -0.1582735181, -0.26297709350000004, 0.054050032000000005, -0.0182468574, -0.2242050469, 0.0133323632, -0.2002282292, -0.1078481153, 0.38310617210000003, -0.0577271618, 0.0329350233, 0.1196241081, 0.2162481248, -0.0182373039, 0.0194911584, -0.21043641870000002, 0.1167564839, -0.2840716243, -0.1625654846, 0.0993489325, 0.35412094, -0.1052945703, -0.3094286323, 0.0746388733, -0.2315365523, -0.4125304222, -0.1294942796, 0.0554536507, 0.044815667000000003, 0.0513789542, 0.16785937550000002, -0.1459031552, 0.009121052900000001, -0.1253755242, 0.08760125190000001, -0.15863938630000002, -0.1977947652, -0.0354074314, 0.0367706269, 0.0413814671, -0.0044090692, -0.21750053760000002, 0.339823097, -0.2919450402, -0.0915391371, 0.0755356103, 0.1976940781, 0.2952211797, 0.49521076680000004, 0.27682450410000004, 0.1008476615, 0.135465458, 0.49469256400000006, -0.1733355522, 0.0003772452, 0.5470669866, 0.2673432529, 0.35293549300000004, 0.1298069358, 0.0477703139, -0.10046021640000001, 0.0660315081, 0.06402659420000001, 0.32919210200000004, 0.030950011700000002, 0.0597713813, 0.2777411342, -0.17822742460000002, 0.0044492558, 0.0475261472, 0.4045439065, -0.042108595400000004]",1
